Model,ticker,evtdate,cret,car,bhar,nrets_est
Market Model,GS,2016-01-20,-0.025448236,-0.014662846,-0.014628532,100
Market Model,GS,2007-09-20,0.0472817955,0.0414869215,0.0418485176,100
Market Model,GS,2010-01-21,-0.076351432,-0.016933154,-0.016822997,100
Market Model,GS,2013-01-23,0.0035306334,-0.011320889,-0.01144485,100
Market Model,GS,2013-05-24,0.0116731518,0.0009103532,0.0007810782,100
Market Model,GS,2015-01-29,-0.023117457,-0.006803584,-0.006959513,100
Market Model,GS,2013-05-30,0.00858743,0.0310887738,0.0309607168,100
Market Model,GS,2016-05-31,0.0088041249,0.00398608,0.0040066088,100
Market Model,GS,2017-05-31,-0.034812817,-0.050992656,-0.05127792,100
Market Model,GS,2018-05-31,0.0093255177,-0.010997093,-0.011160637,100
Market Model,CHTR,2009-02-04,0.1269614836,0.106897118,0.1034796246,100
Market Model,CHTR,2008-11-05,-0.130434783,-0.034537169,-0.039348154,100
Market Model,CHTR,2008-08-06,-0.070175439,-0.097385663,-0.096889203,100
Market Model,CHTR,2008-02-06,-0.12195122,-0.046360528,-0.045566809,100
Market Model,CHTR,2008-04-30,0.175257732,0.1680778061,0.1776233969,100
Market Model,UPS,2011-02-01,0.0467976813,0.0240954327,0.0241424934,100
Market Model,UPS,2018-02-01,-0.090859418,-0.073711863,-0.071637423,100
Market Model,UPS,2010-02-02,0.0190410248,-0.000680452,-0.000609249,100
Market Model,UPS,2016-02-02,0.0228540773,0.0336439962,0.0338970288,100
Market Model,UPS,2021-02-02,0.0303870968,-0.009691779,-0.010075508,100
Market Model,UPS,2009-02-03,0.0597787715,0.0452152079,0.0451549016,100
Market Model,UPS,2015-02-03,0.0170983408,-0.006130386,-0.006167065,100
Market Model,UPS,2011-09-15,0.0296891913,0.0023552907,0.0022834587,100
Market Model,UPS,2008-07-22,0.042591679,0.0272094923,0.0266078592,100
Market Model,UPS,2010-07-22,0.0458278581,0.0244927749,0.0241757359,100
Market Model,UPS,2009-10-22,-0.035163693,-0.021362462,-0.02100728,100
Market Model,UPS,2019-10-22,-0.018747337,-0.027283734,-0.027389008,100
Market Model,UPS,2008-04-23,0.0034473249,0.0022910555,0.0021773874,100
Market Model,UPS,2009-04-23,-0.037398374,-0.048433354,-0.048073074,100
Market Model,UPS,2009-07-23,0.0212277682,-0.00572785,-0.00588797,100
Market Model,UPS,2013-07-23,-0.012488647,-0.012190342,-0.012137973,100
Market Model,UPS,2007-10-23,0.0057310409,-0.004039829,-0.004070035,100
Market Model,UPS,2008-10-23,-0.081854043,0.0171348941,0.0135361897,100
Market Model,UPS,2012-10-23,0.0113416321,0.0248890251,0.0243829826,100
Market Model,UPS,2014-04-24,-0.016161616,-0.006569163,-0.006548507,100
Market Model,UPS,2012-07-24,-0.053282345,-0.041077761,-0.040771904,100
Market Model,UPS,2019-07-24,0.1369099125,0.1273924161,0.1318668213,100
Market Model,UPS,2014-10-24,0.0322027054,0.0184115919,0.0186546987,100
Market Model,UPS,2018-10-24,-0.06762366,-0.048934014,-0.047552237,100
Market Model,UPS,2013-04-25,0.023525197,0.0190060098,0.0190072618,100
Market Model,UPS,2019-04-25,-0.084947183,-0.086626901,-0.086366763,100
Market Model,UPS,2018-07-25,0.0546535356,0.049916162,0.0490227344,100
Market Model,UPS,2011-10-25,-0.009705966,-0.012349837,-0.012398835,100
Market Model,UPS,2013-10-25,0.0406599255,0.0342792914,0.0347366584,100
Market Model,UPS,2011-04-26,0.0150334837,0.0038031589,0.0038355228,100
Market Model,UPS,2012-04-26,-0.012836647,-0.035358489,-0.035587722,100
Market Model,UPS,2018-04-26,0.0533173166,0.048378025,0.0488534856,100
Market Model,UPS,2011-07-26,-0.053263215,-0.021445176,-0.021007011,100
Market Model,UPS,2017-10-26,0.0087719298,0.0029237238,0.0028526908,100
Market Model,UPS,2010-04-27,-0.00798722,0.0122333723,0.0112162318,100
Market Model,UPS,2017-04-27,0.0009314456,0.0054104549,0.0052626701,100
Market Model,UPS,2017-07-27,-0.031443208,-0.022684419,-0.023209629,100
Market Model,UPS,2015-10-27,-0.039044944,-0.049047175,-0.048642417,100
Market Model,UPS,2016-10-27,-0.00129822,0.0046080135,0.0045539936,100
Market Model,UPS,2015-04-28,0.0321100917,0.0376746122,0.0375728065,100
Market Model,UPS,2020-04-28,-0.040626872,-0.08025559,-0.08171304,100
Market Model,UPS,2015-07-28,0.0648021108,0.0561873436,0.0569796104,100
Market Model,UPS,2020-10-28,-0.03952381,-0.02210178,-0.025869413,100
Market Model,UPS,2016-04-29,-0.015968439,-0.012442377,-0.012391989,100
Market Model,UPS,2014-07-29,-0.04074539,-0.037860017,-0.037760477,100
Market Model,UPS,2008-01-30,0.0270232231,0.0150799851,0.0152322643,100
Market Model,UPS,2014-01-30,-0.006053648,-0.004228625,-0.004164514,100
Market Model,UPS,2020-01-30,-0.10271301,-0.093593047,-0.091063842,100
Market Model,UPS,2016-08-01,-0.011680309,-0.00857516,-0.008531989,100
Market Model,UPS,2020-07-30,0.1934459121,0.1791816551,0.1857553508,100
Market Model,UPS,2012-01-31,0.0097317201,0.0035700002,0.0035033683,100
Market Model,UPS,2013-01-31,-0.027247294,-0.027667941,-0.027666345,100
Market Model,UPS,2017-01-31,-0.107883817,-0.107642013,-0.104404187,100
Market Model,UPS,2019-01-31,0.0472852912,0.022536276,0.0225995406,100
Market Model,MET,2013-08-01,0.0532863363,0.0229536494,0.022186466,100
Market Model,MET,2019-08-01,-0.054389122,-0.027208693,-0.026487784,100
Market Model,MET,2009-05-01,-0.024932615,-0.100704077,-0.10587823,100
Market Model,MET,2014-05-01,0.0009645062,-0.001929418,-0.002100454,100
Market Model,MET,2012-11-01,-0.014764338,-0.016633291,-0.016463741,100
Market Model,MET,2018-08-02,0.000218627,-0.006957004,-0.007083326,100
Market Model,MET,2017-02-02,-0.041124616,-0.060021997,-0.060313555,100
Market Model,MET,2008-05-02,0.0142974528,-0.004735385,-0.004762867,100
Market Model,MET,2013-05-02,0.0382149269,0.0203948262,0.0204552643,100
Market Model,MET,2019-05-02,0.0405376111,0.0393568178,0.0394477614,100
Market Model,MET,2017-11-02,0.0270623367,0.0220856554,0.0217636184,100
Market Model,MET,2018-11-02,0.0927409565,0.0783196628,0.0809967868,100
Market Model,MET,2012-08-03,0.0992441669,0.070125752,0.0731307241,100
Market Model,MET,2017-08-03,-0.024894271,-0.019608047,-0.019737067,100
Market Model,MET,2010-02-03,-0.033667223,0.0309692596,0.0318038385,100
Market Model,MET,2018-05-03,-0.013742072,-0.011044869,-0.013019397,100
Market Model,MET,2016-11-03,0.0091463999,0.0444513683,0.0437872012,100
Market Model,MET,2016-08-04,-0.015489549,-0.028777578,-0.034067204,100
Market Model,MET,2009-02-04,0.0578114246,0.0190104447,0.0189302525,100
Market Model,MET,2016-02-04,-0.084262608,-0.067933326,-0.06574822,100
Market Model,MET,2017-05-04,0.0192189942,0.0129143205,0.0129403571,100
Market Model,MET,2019-09-04,0.0372460497,0.0193268919,0.0194364579,100
Market Model,MET,2011-12-05,0.0565371025,0.0453054561,0.046031277,100
Market Model,MET,2011-05-05,-0.034460478,-0.016360789,-0.016237693,100
Market Model,MET,2016-05-05,-0.030543377,-0.021439157,-0.021283898,100
Market Model,MET,2015-11-05,0.0131111412,0.0142001792,0.0135391822,100
Market Model,MET,2020-11-05,0.0127595697,-0.048886541,-0.05161933,100
Market Model,MET,2020-08-06,0.0493224932,0.0376506859,0.0364607207,100
Market Model,MET,2020-02-06,0.0274900398,0.0205976779,0.0206612599,100
Market Model,MET,2008-02-07,0.017989418,0.0233871004,0.0207799742,100
Market Model,MET,2019-02-07,-0.055088496,-0.047043269,-0.046349672,100
Market Model,MET,2015-05-07,0.0099078168,-0.004241524,-0.004247382,100
Market Model,MET,2020-05-07,0.0414478587,0.0099446702,0.0080349412,100
Market Model,MET,2008-10-08,-0.368231047,-0.228515135,-0.206190944,100
Market Model,MET,2011-02-10,-0.004951516,-0.005931837,-0.006252209,100
Market Model,MET,2013-12-12,-0.012729026,0.0032975233,0.0033285308,100
Market Model,MET,2015-02-12,0.016590046,-0.001445345,-0.001460975,100
Market Model,MET,2012-09-12,0.0137221269,-0.014793322,-0.015383349,100
Market Model,MET,2012-12-13,-0.041252635,-0.023059373,-0.023083669,100
Market Model,MET,2014-02-13,0.0126607717,-0.004483377,-0.004514453,100
Market Model,MET,2018-12-14,-0.017437453,0.0454826216,0.0443952747,100
Market Model,MET,2013-02-14,-0.018583356,-0.021799568,-0.021933044,100
Market Model,MET,2018-02-14,0.0472882116,0.0116145543,0.0117165192,100
Market Model,MET,2012-02-15,0.0262738854,0.018993698,0.0191779729,100
Market Model,MET,2013-02-15,-0.013333333,-0.025981169,-0.026274585,100
Market Model,MET,2013-09-18,-0.045997974,-0.073210821,-0.073170541,100
Market Model,MET,2013-05-21,-0.023567468,-0.006882283,-0.006736649,100
Market Model,MET,2012-05-23,-0.008411517,-0.015920497,-0.015968764,100
Market Model,MET,2013-09-25,0.0046452703,-0.000142419,-0.000265868,100
Market Model,MET,2012-04-27,0.0016680567,-0.009762733,-0.009797697,100
Market Model,MET,2011-10-28,0.0593552275,0.0521892153,0.0513554232,100
Market Model,MET,2011-07-29,0.0356150543,0.0564541266,0.056300271,100
Market Model,MET,2010-10-29,-0.010401189,-0.013630094,-0.013628005,100
Market Model,MET,2010-04-30,0.0421316329,0.0283106039,0.0293511608,100
Market Model,MET,2008-07-30,0.0095446411,-0.02171187,-0.023184956,100
Market Model,MET,2010-07-30,0.0872773537,0.0563831332,0.0586281676,100
Market Model,MET,2015-07-30,-0.009418873,-0.015774174,-0.016066002,100
Market Model,MET,2009-10-30,-0.027517564,-0.01918972,-0.021259714,100
Market Model,MET,2014-10-30,0.0402761795,0.0168927528,0.0172611978,100
Market Model,MET,2009-07-31,0.104708798,0.0137295681,0.0148117784,100
Market Model,MET,2014-07-31,-0.036235903,-0.00027161,-0.00039035,100
Market Model,MET,2008-10-31,0.2230118443,0.1486320259,0.1609189992,100
Market Model,MET,2013-10-31,-0.038211382,-0.032062893,-0.031909441,100
Market Model,MET,2019-10-31,0.0124250214,-0.000143491,-0.00019818,100
Market Model,NVS,2008-08-01,0.0229519182,0.0350652279,0.034831978,100
Market Model,NVS,2009-03-02,-0.064720463,-0.024084687,-0.023573611,100
Market Model,NVS,2014-03-04,-0.00096177,-0.007738056,-0.008092121,100
Market Model,NVS,2009-05-04,-0.005803218,-0.023967486,-0.024390182,100
Market Model,NVS,2014-06-11,0.0020199753,0.0096742554,0.009472091,100
Market Model,NVS,2007-07-17,-0.028758646,-0.023918489,-0.02393488,100
Market Model,NVS,2013-07-17,-0.014380681,-0.020618439,-0.020565822,100
Market Model,NVS,2014-07-17,-0.014643887,-0.019621568,-0.019588184,100
Market Model,NVS,2017-07-18,0.0224867725,0.0141054165,0.0141723461,100
Market Model,NVS,2018-07-18,0.028120626,0.0265199349,0.0265100007,100
Market Model,NVS,2019-07-18,0.0493494841,0.0505325071,0.050647755,100
Market Model,NVS,2007-10-18,-0.009417969,0.0011355604,0.0010544234,100
Market Model,NVS,2018-10-18,0.0171488567,0.0296740309,0.029658466,100
Market Model,NVS,2018-04-19,-0.047688921,-0.037650582,-0.037159988,100
Market Model,NVS,2012-07-19,0.0165598291,0.0176111786,0.01759728,100
Market Model,NVS,2016-07-19,0.0172772944,0.0159644134,0.0159208282,100
Market Model,NVS,2008-05-19,0.0232467279,0.0266312134,0.0266248194,100
Market Model,NVS,2008-11-19,-0.04351482,-0.027375893,-0.027971786,100
Market Model,NVS,2011-07-20,0.0272936534,0.0098855485,0.0099197179,100
Market Model,NVS,2015-07-21,-0.042623571,-0.042414069,-0.042018194,100
Market Model,NVS,2020-07-21,-0.018940683,-0.030574039,-0.030705928,100
Market Model,NVS,2016-04-22,-0.001175088,0.009895284,0.0098500891,100
Market Model,NVS,2013-10-22,0.041322314,0.0409988173,0.0412979215,100
Market Model,NVS,2019-10-22,-0.002877532,-0.008239349,-0.008267095,100
Market Model,NVS,2015-04-23,0.0020178726,-0.002949443,-0.003235118,100
Market Model,NVS,2013-01-23,0.0274223035,0.0214639911,0.0212331022,100
Market Model,NVS,2013-11-25,0.0013894152,-0.001542566,-0.001572124,100
Market Model,NVS,2012-04-24,-0.027137283,-0.029843058,-0.029613011,100
Market Model,NVS,2013-04-24,0.0066106597,-0.004773483,-0.004912856,100
Market Model,NVS,2014-04-24,-0.024145102,-0.015610186,-0.015502546,100
Market Model,NVS,2018-01-24,0.0764367816,0.0746513639,0.0760027867,100
Market Model,NVS,2017-10-24,-0.050968043,-0.047845011,-0.047259715,100
Market Model,NVS,2019-04-25,0.0710144928,0.0661221832,0.0675566031,100
Market Model,NVS,2012-01-25,-0.016687601,-0.016762494,-0.016694468,100
Market Model,NVS,2011-10-25,-0.029606942,-0.036046297,-0.036360719,100
Market Model,NVS,2012-10-25,-0.014098201,-0.015611205,-0.015543051,100
Market Model,NVS,2016-10-25,-0.058379666,-0.059610476,-0.05875103,100
Market Model,NVS,2017-04-26,0.0328374213,0.0302962616,0.0305508382,100
Market Model,NVS,2010-01-26,0.0182938212,0.0113014054,0.011308868,100
Market Model,NVS,2017-01-26,0.0311295159,0.0282270859,0.028259479,100
Market Model,NVS,2011-01-27,-0.032525952,-0.02925837,-0.029100191,100
Market Model,NVS,2015-01-27,0.0024775472,0.0195667845,0.0190401815,100
Market Model,NVS,2015-10-27,-0.020757152,-0.02930013,-0.029351776,100
Market Model,NVS,2020-10-27,-0.071893877,-0.048339559,-0.047063381,100
Market Model,NVS,2020-04-28,-0.037507019,-0.064151312,-0.064090579,100
Market Model,NVS,2016-01-28,-0.056510165,-0.068065475,-0.068139407,100
Market Model,NVS,2014-10-28,0.0128674432,0.0051756895,0.0049280042,100
Market Model,NVS,2014-01-29,0.0147245494,0.00780294,0.0078673035,100
Market Model,NVS,2020-01-29,0.0236926361,0.0202797344,0.0203626743,100
Market Model,NVS,2019-01-30,0.0218330414,-0.000062701,-0.000297119,100
Market Model,NVS,2009-07-31,0.0511116204,0.045804527,0.0465528825,100
Market Model,NVS,2016-03-31,-0.013266998,-0.016241748,-0.01625622,100
Market Model,SAP,2020-12-01,0.0272536688,0.0165091605,0.0166409066,100
Market Model,SAP,2008-05-01,-0.046520496,-0.055910118,-0.055821028,100
Market Model,SAP,2009-05-01,0.0150806032,-0.020990252,-0.021912521,100
Market Model,SAP,2010-11-01,0.0125920186,0.0045424433,0.0045016094,100
Market Model,SAP,2013-12-03,-0.017529014,-0.006385703,-0.006356828,100
Market Model,SAP,2013-09-03,-0.03525296,-0.040298428,-0.039869064,100
Market Model,SAP,2013-06-05,0.0117552765,0.021953029,0.0220348163,100
Market Model,SAP,2013-09-12,0.0024841292,0.0051641902,0.0050326715,100
Market Model,SAP,2013-02-13,0.0104745078,-0.001570705,-0.001823421,100
Market Model,SAP,2020-06-15,0.0311196911,-0.00446146,-0.004688063,100
Market Model,SAP,2013-05-16,-0.026711587,-0.038833294,-0.038677898,100
Market Model,SAP,2014-04-17,0.000875,-0.013055067,-0.013578581,100
Market Model,SAP,2014-07-17,0.0410906298,0.0402300694,0.0408682893,100
Market Model,SAP,2013-07-18,-0.038177015,-0.044979941,-0.044747246,100
Market Model,SAP,2019-07-18,-0.077634695,-0.076540357,-0.074936129,100
Market Model,SAP,2007-10-18,-0.022449352,0.0051304181,0.0045392414,100
Market Model,SAP,2018-10-18,-0.071538068,-0.059245798,-0.059871499,100
Market Model,SAP,2013-04-19,-0.028485952,-0.038694337,-0.039217329,100
Market Model,SAP,2007-07-19,0.0460314453,0.0588923707,0.0574955305,100
Market Model,SAP,2018-07-19,-0.043077935,-0.042259561,-0.042054408,100
Market Model,SAP,2006-10-19,-0.040891473,-0.040907446,-0.040675585,100
Market Model,SAP,2017-10-19,0.0061972337,-0.003406754,-0.003597032,100
Market Model,SAP,2007-04-20,0.0064842958,0.0060618612,0.0056948049,100
Market Model,SAP,2015-01-20,-0.041866029,-0.050457709,-0.05105262,100
Market Model,SAP,2006-07-20,-0.037339814,-0.041713422,-0.041623811,100
Market Model,SAP,2007-07-20,0.1010587103,0.1056360635,0.1075402093,100
Market Model,SAP,2016-07-20,0.0579218495,0.0592189969,0.0593478992,100
Market Model,SAP,2017-07-20,-0.001340739,-0.010028014,-0.010212033,100
Market Model,SAP,2014-10-20,-0.005718585,-0.038310239,-0.040589325,100
Market Model,SAP,2015-10-20,0.0110167242,0.0198437763,0.0197815209,100
Market Model,SAP,2006-04-21,-0.032706172,-0.033601471,-0.033358966,100
Market Model,SAP,2015-04-21,0.0376411543,0.0311245124,0.0314686233,100
Market Model,SAP,2016-04-21,-0.005333003,-0.009306937,-0.009307034,100
Market Model,SAP,2020-04-21,-0.051130378,-0.025853409,-0.025345923,100
Market Model,SAP,2014-01-21,-0.03320855,-0.03246595,-0.032110586,100
Market Model,SAP,2015-07-21,-0.02170689,-0.015647291,-0.015678877,100
Market Model,SAP,2013-10-21,0.0834133626,0.07445253,0.0764959924,100
Market Model,SAP,2016-10-21,0.0157543698,0.0100900873,0.0100563487,100
Market Model,SAP,2019-10-21,0.0248833593,0.0236268934,0.0235620509,100
Market Model,SAP,2013-07-22,-0.018538566,-0.016892759,-0.016844055,100
Market Model,SAP,2018-04-24,0.0272641509,0.0401403447,0.040202895,100
Market Model,SAP,2019-04-24,0.1341066878,0.1285538618,0.1296687829,100
Market Model,SAP,2013-01-24,0.0447626419,0.0290461623,0.0293634913,100
Market Model,SAP,2017-01-24,0.0203579418,-0.001398036,-0.001430878,100
Market Model,SAP,2013-05-24,-0.021598272,-0.028284007,-0.028624564,100
Market Model,SAP,2012-10-24,0.0183749641,0.0400382234,0.0399458048,100
Market Model,SAP,2017-04-25,0.0335051546,0.0177977652,0.0170973274,100
Market Model,SAP,2020-10-26,-0.224464915,-0.212945603,-0.21506761,100
Market Model,SAP,2006-01-27,0.0203219316,0.0051969846,0.0051772439,100
Market Model,SAP,2010-01-27,-0.023155161,-0.012088798,-0.012070068,100
Market Model,SAP,2020-07-27,-0.005642711,0.0034102399,0.0021987718,100
Market Model,SAP,2020-01-28,-0.053286351,-0.04742156,-0.04642009,100
Market Model,SAP,2008-10-28,0.0408351243,-0.002202573,-0.005700198,100
Market Model,SAP,2010-04-29,-0.022657055,-0.019255284,-0.019209586,100
Market Model,SAP,2019-01-29,-0.032921423,-0.036963729,-0.037051457,100
Market Model,SAP,2008-07-29,0.0742455101,0.0587511789,0.0569315279,100
Market Model,SAP,2009-07-29,0.0236987818,0.0148094302,0.0145407741,100
Market Model,SAP,2009-10-29,-0.115301935,-0.096389155,-0.094970473,100
Market Model,SAP,2008-01-30,0.0326839827,0.013264505,0.0130712112,100
Market Model,SAP,2018-01-30,-0.011262441,0.0062825696,0.0057010878,100
Market Model,NFLX,2018-12-03,-0.04647619,-0.017538018,-0.015859261,100
Market Model,NFLX,2017-12-04,-0.017965668,-0.007210106,-0.007197304,100
Market Model,NFLX,2014-03-04,0.0176603909,-0.007453608,-0.007344638,100
Market Model,NFLX,2015-03-05,-0.043373849,-0.018187439,-0.017854031,100
Market Model,NFLX,2016-12-06,0.037910769,0.0070565674,0.0063412828,100
Market Model,NFLX,2011-12-07,-0.009982886,0.0205522756,0.0179060307,100
Market Model,NFLX,2014-12-08,-0.019452367,-0.017683754,-0.018023925,100
Market Model,NFLX,2015-12-08,-0.051401512,-0.030171608,-0.030207398,100
Market Model,NFLX,2019-12-11,-0.013421488,-0.017323314,-0.017881939,100
Market Model,NFLX,2014-11-11,-0.000780925,-0.016756875,-0.016948379,100
Market Model,NFLX,2017-09-12,0.0409250652,0.0165000252,0.0165226038,100
Market Model,NFLX,2018-05-15,0.005299271,-0.005038499,-0.005077126,100
Market Model,NFLX,2015-10-15,-0.097876606,-0.130036353,-0.128978787,100
Market Model,NFLX,2015-04-16,0.1939378747,0.2031735359,0.2049914572,100
Market Model,NFLX,2015-07-16,0.1434528893,0.126781635,0.1212531462,100
Market Model,NFLX,2014-10-16,-0.204911828,-0.222808226,-0.219868558,100
Market Model,NFLX,2018-04-17,0.0733836034,0.0360364076,0.0340962243,100
Market Model,NFLX,2019-04-17,0.0329062401,0.0300055257,0.0298956315,100
Market Model,NFLX,2018-07-17,-0.052223345,-0.077614635,-0.077951653,100
Market Model,NFLX,2020-07-17,-0.039846348,-0.057341164,-0.059062522,100
Market Model,NFLX,2017-10-17,-0.019800491,-0.03031181,-0.030599374,100
Market Model,NFLX,2018-10-17,0.0407648666,0.0304428613,0.0289984153,100
Market Model,NFLX,2019-10-17,-0.031486368,-0.020849194,-0.022637371,100
Market Model,NFLX,2007-04-18,-0.122756933,-0.125665306,-0.1225013,100
Market Model,NFLX,2017-04-18,-0.022110271,-0.036655125,-0.037565635,100
Market Model,NFLX,2019-01-18,-0.074646404,-0.088148475,-0.085666966,100
Market Model,NFLX,2017-07-18,0.1411370407,0.1284549386,0.1291078375,100
Market Model,NFLX,2019-07-18,-0.139047515,-0.136065702,-0.131545245,100
Market Model,NFLX,2016-10-18,0.2010446437,0.1962258069,0.1975505836,100
Market Model,NFLX,2016-04-19,-0.132185454,-0.143536197,-0.143922359,100
Market Model,NFLX,2016-07-19,-0.10651489,-0.100416997,-0.104037759,100
Market Model,NFLX,2016-01-20,-0.016243752,-0.01093629,-0.01267358,100
Market Model,NFLX,2017-01-20,0.0309920456,0.0276774582,0.0274038902,100
Market Model,NFLX,2021-01-20,0.1643841118,0.1377674092,0.1369038894,100
Market Model,NFLX,2014-05-20,0.1163827598,0.0987053972,0.1026511773,100
Market Model,NFLX,2008-10-20,-0.1108742,-0.120416678,-0.120759362,100
Market Model,NFLX,2015-01-21,0.2700539515,0.2341539951,0.2499692599,100
Market Model,NFLX,2010-10-21,0.12569477,0.0917030085,0.0904364542,100
Market Model,NFLX,2013-10-21,-0.022950621,-0.040061678,-0.046447899,100
Market Model,NFLX,2020-10-21,-0.085713747,-0.100225806,-0.098977438,100
Market Model,NFLX,2016-09-21,-0.022741179,-0.046568386,-0.047084036,100
Market Model,NFLX,2008-04-22,-0.189315353,-0.181603871,-0.195541528,100
Market Model,NFLX,2010-04-22,0.1454002527,0.1298706418,0.1288409935,100
Market Model,NFLX,2014-04-22,0.0224446116,0.0122752835,0.0086949197,100
Market Model,NFLX,2020-04-22,-0.024663421,-0.017310288,-0.015956634,100
Market Model,NFLX,2020-01-22,0.0292342568,0.0402100808,0.0374462568,100
Market Model,NFLX,2010-07-22,-0.105407426,-0.13440046,-0.139298296,100
Market Model,NFLX,2014-07-22,-0.036630119,-0.03681344,-0.037386037,100
Market Model,NFLX,2013-04-23,0.3265593438,0.2577656894,0.2729055696,100
Market Model,NFLX,2014-01-23,0.1745307414,0.2136832483,0.2147922091,100
Market Model,NFLX,2018-01-23,0.1852490248,0.1545979683,0.163696055,100
Market Model,NFLX,2013-07-23,-0.087974722,-0.112322093,-0.11009581,100
Market Model,NFLX,2007-10-23,0.0864888124,0.0892125643,0.0845766573,100
Market Model,NFLX,2009-10-23,0.1529780564,0.1537584647,0.158475629,100
Market Model,NFLX,2009-04-24,0.0106800349,-0.017123991,-0.022473892,100
Market Model,NFLX,2012-04-24,-0.186221845,-0.194967752,-0.186580974,100
Market Model,NFLX,2008-01-24,-0.024204393,-0.047243554,-0.052045201,100
Market Model,NFLX,2013-01-24,0.7335650751,0.6155738925,0.7165303316,100
Market Model,NFLX,2006-07-24,-0.195717345,-0.21477022,-0.21883704,100
Market Model,NFLX,2007-07-24,-0.149261335,-0.123735682,-0.122417741,100
Market Model,NFLX,2009-07-24,-0.079063604,-0.101382119,-0.103128224,100
Market Model,NFLX,2006-10-24,0.2473021583,0.236560731,0.2467040117,100
Market Model,NFLX,2012-10-24,-0.093842074,-0.059079181,-0.062572566,100
Market Model,NFLX,2006-04-25,0.0220779221,0.0294296509,0.0294686795,100
Market Model,NFLX,2006-01-25,0.2457044674,0.1995026255,0.2122409131,100
Market Model,NFLX,2007-01-25,0.0638786765,0.0641968841,0.0649285973,100
Market Model,NFLX,2008-07-25,0.0232308792,0.0578164826,0.0557867284,100
Market Model,NFLX,2012-07-25,-0.28684013,-0.304997487,-0.292756861,100
Market Model,NFLX,2011-10-25,-0.321599453,-0.319552618,-0.333557359,100
Market Model,NFLX,2013-09-25,0.0379751026,0.0310879149,0.031472733,100
Market Model,NFLX,2011-04-26,-0.064467528,-0.075366615,-0.078075797,100
Market Model,NFLX,2012-01-26,0.3358152584,0.3356547038,0.3580686758,100
Market Model,NFLX,2011-07-26,-0.025887627,-0.03219779,-0.033474793,100
Market Model,NFLX,2009-01-27,0.1879106439,0.1429174229,0.1465715563,100
Market Model,NFLX,2011-01-27,0.1672914212,0.1569439942,0.1582763986,100
Market Model,NFLX,2010-01-28,0.2462462462,0.2564491037,0.2580518127,100
Market Model,NFLX,2013-05-30,0.0563051496,0.0282136746,0.0287977399,100
Market Model,CMCSA,2012-08-01,0.0592983545,0.0706339749,0.0716155494,100
Market Model,CMCSA,2007-02-01,-0.014416476,-0.030237574,-0.030864054,100
Market Model,CMCSA,2008-05-01,0.0844027641,0.0719771988,0.0716865717,100
Market Model,CMCSA,2013-05-01,0.0149433598,0.0098335664,0.00994031,100
Market Model,CMCSA,2020-05-01,-0.071410256,-0.038662141,-0.037143885,100
Market Model,CMCSA,2012-05-02,0.0004943154,0.00149584,0.0014773992,100
Market Model,CMCSA,2011-11-02,-0.00554371,-0.012561001,-0.012138438,100
Market Model,CMCSA,2011-08-03,-0.085953878,0.0003534397,0.0008658035,100
Market Model,CMCSA,2006-02-03,-0.037513398,-0.019467351,-0.019463587,100
Market Model,CMCSA,2010-02-03,-0.026348808,0.0069881939,0.0068346462,100
Market Model,CMCSA,2016-02-03,0.043003046,0.0550167115,0.0540809767,100
Market Model,CMCSA,2015-03-03,0.0176827215,0.0198664491,0.0199923996,100
Market Model,CMCSA,2018-12-04,-0.028966932,-0.006293646,-0.006186046,100
Market Model,CMCSA,2014-03-04,0.0038692204,-0.006815786,-0.006882233,100
Market Model,CMCSA,2011-05-04,-0.04197901,-0.030587693,-0.030152727,100
Market Model,CMCSA,2015-05-04,0.0038088643,0.0021481029,0.0020912632,100
Market Model,CMCSA,2017-12-05,0.0052042675,0.0162605781,0.0146203942,100
Market Model,CMCSA,2009-08-06,-0.028571429,-0.032078614,-0.031724443,100
Market Model,CMCSA,2017-03-06,-0.000801068,0.0050412316,0.0049982042,100
Market Model,CMCSA,2015-12-07,-0.001341832,-0.007076293,-0.007190973,100
Market Model,CMCSA,2017-09-07,-0.060486845,-0.060428607,-0.060678037,100
Market Model,CMCSA,2018-09-07,0.0022050717,0.0122152907,0.012108007,100
Market Model,CMCSA,2016-12-08,0.0109170306,-0.004014566,-0.004067105,100
Market Model,CMCSA,2017-06-08,-0.024688399,-0.029760294,-0.029745808,100
Market Model,CMCSA,2014-12-09,-0.013667022,0.0092074495,0.0091365732,100
Market Model,CMCSA,2019-12-09,-0.028837421,-0.035740095,-0.03566344,100
Market Model,CMCSA,2015-09-09,0.0136249552,-0.005624068,-0.005565448,100
Market Model,CMCSA,2014-09-10,0.0196850394,0.02257091,0.0226881512,100
Market Model,CMCSA,2018-06-11,0.011875,0.0082499481,0.0082402031,100
Market Model,CMCSA,2013-09-11,0.0282539307,0.0216989277,0.0217492284,100
Market Model,CMCSA,2019-03-12,0.0358732653,0.0078739413,0.0079255685,100
Market Model,CMCSA,2017-09-12,-0.00654279,-0.020603213,-0.020682224,100
Market Model,CMCSA,2018-09-12,0.0187018702,0.0167193604,0.0165363803,100
Market Model,CMCSA,2019-09-12,0.0092572659,-0.000778381,-0.000837058,100
Market Model,CMCSA,2013-02-13,0.0439958592,0.0362134693,0.0366516129,100
